appln_id;appln_auth;appln_nr;appln_kind;appln_filing_date;appln_filing_year;appln_nr_epodoc;appln_nr_original;ipr_type;receiving_office;internat_appln_id;int_phase;reg_phase;nat_phase;earliest_filing_date;earliest_filing_year;earliest_filing_id;earliest_publn_date;earliest_publn_year;earliest_pat_publn_id;granted;docdb_family_id;inpadoc_family_id;docdb_family_size;nb_citing_docdb_fam;nb_applicants;nb_inventors
488569551;"US";"201715606326";"A ";2017-05-26;2017;"US201715606326";"15606326";"PI";"  ";0;"N";"N";"Y";2016-07-07;2016;903837108;2018-01-11;2018;488569552;"N";60415768;10637092;1;0;1;2
488743095;"US";"201715655306";"A ";2017-07-20;2017;"US201715655306";"15655306";"PI";"  ";317953838;"Y";"N";"Y";2009-07-22;2009;905013469;2018-01-18;2018;488743096;"N";41718543;8039757;8;2;1;6
488962840;"US";"201715722882";"A ";2017-10-02;2017;"US201715722882";"15722882";"PI";"  ";421295477;"Y";"N";"Y";2013-02-22;2013;904569385;2018-01-25;2018;488962841;"N";51391685;9470143;62;98;1;5
489142991;"US";"201715717687";"A ";2017-09-27;2017;"US201715717687";"15717687";"PI";"  ";405247499;"Y";"N";"Y";2011-09-29;2011;405247499;2018-02-01;2018;489142992;"N";47996145;12735260;5;9;1;2
489239219;"TW";"106104741";"A ";2017-02-14;2017;"TW20170104741";"106104741";"PI";"  ";0;"N";"N";"Y";2016-02-19;2016;488264113;2017-11-16;2017;489239220;"N";59625383;10679888;3;0;1;1
474555245;"EP";"17154001";"A ";2017-01-31;2017;"EP20170154001";"17154001";"PI";"  ";0;"N";"Y";"N";2016-07-29;2016;485596610;2018-01-31;2018;487838136;"N";57984792;10469340;1;0;1;4
492369740;"US";"201715824621";"A ";2017-11-28;2017;"US201715824621";"15824621";"PI";"  ";0;"N";"N";"Y";2011-05-13;2011;904406127;2018-03-29;2018;492369741;"N";47142457;8965500;3;0;1;4
489501282;"US";"201715786224";"A ";2017-10-17;2017;"US201715786224";"15786224";"PI";"  ";0;"N";"N";"Y";2006-11-08;2006;906081897;2018-02-08;2018;489501283;"N";39360977;7234091;5;9;1;5
484487933;"US";"201715460980";"A ";2017-03-16;2017;"US201715460980";"15460980";"PI";"  ";0;"N";"N";"Y";2016-04-04;2016;484965138;2017-10-05;2017;484487934;"N";59961734;10723702;2;1;1;1
484488067;"US";"201715460996";"A ";2017-03-16;2017;"US201715460996";"15460996";"PI";"  ";0;"N";"N";"Y";2016-04-04;2016;484965583;2017-10-05;2017;484488068;"Y";59961764;10723721;2;1;1;1
484489839;"US";"201715472880";"A ";2017-03-29;2017;"US201715472880";"15472880";"PI";"  ";0;"N";"N";"Y";2016-04-01;2016;904920508;2017-10-05;2017;484489840;"N";59962185;10723972;1;0;1;5
492505807;"TW";"106101350";"A ";2017-01-16;2017;"TW20170101350";"106101350";"PI";"  ";0;"N";"N";"Y";2016-03-08;2016;482405023;2018-01-01;2018;492505808;"N";59787532;10707327;3;1;1;3
481185426;"EP";"17180099";"A ";2017-07-06;2017;"EP20170180099";"17180099";"PI";"  ";0;"N";"Y";"N";2016-07-06;2016;485596210;2018-01-10;2018;487163995;"N";59772346;10637840;3;0;1;1
481267616;"US";"201715471438";"A ";2017-03-28;2017;"US201715471438";"15471438";"PI";"  ";451055451;"Y";"N";"Y";2014-09-30;2014;425438515;2017-07-13;2017;481267617;"N";52258122;10170863;4;4;1;5
489931651;"US";"201715792970";"A ";2017-10-25;2017;"US201715792970";"15792970";"PI";"  ";413221136;"Y";"N";"Y";2012-06-08;2012;413623220;2018-02-15;2018;489931652;"N";61160677;9334420;1;0;1;4
481748191;"EP";"17183036";"A ";2017-07-25;2017;"EP20170183036";"17183036";"PI";"  ";0;"N";"Y";"N";2016-07-25;2016;904915044;2018-01-31;2018;487839089;"N";59501201;10654835;2;0;1;9
492962200;"US";"201715475885";"A ";2017-03-31;2017;"US201715475885";"15475885";"PI";"  ";0;"N";"N";"Y";2016-10-10;2016;487938461;2018-04-12;2018;492962201;"N";60718915;10611974;4;0;1;5
490700834;"US";"201715804427";"A ";2017-11-06;2017;"US201715804427";"15804427";"PI";"  ";42220856;"Y";"N";"Y";2004-03-22;2004;903825246;2018-03-01;2018;490700835;"N";61241640;147867;1;0;1;4
490714631;"US";"201715614189";"A ";2017-06-05;2017;"US201715614189";"15614189";"PI";"  ";0;"N";"N";"Y";2012-05-11;2012;904528549;2018-03-01;2018;490714632;"N";48875716;9138072;217;299;1;5
485617706;"US";"201715648311";"A ";2017-07-12;2017;"US201715648311";"15648311";"PI";"  ";0;"N";"N";"Y";2007-03-15;2007;906152661;2017-11-02;2017;485617707;"Y";39766245;187016;11;22;2;3
486389711;"US";"201715672731";"A ";2017-08-09;2017;"US201715672731";"15672731";"PI";"  ";409164426;"Y";"N";"Y";2012-08-02;2012;365544366;2017-11-23;2017;486389712;"N";48914284;9198936;7;17;1;7
483089335;"EP";"17188265";"A ";2017-08-29;2017;"EP20170188265";"17188265";"PI";"  ";0;"N";"Y";"N";2016-12-12;2016;494247980;2018-06-13;2018;494099017;"N";59745753;10685145;1;0;1;6
483102703;"US";"201715595413";"A ";2017-05-15;2017;"US201715595413";"15595413";"PI";"  ";0;"N";"N";"Y";2014-05-15;2014;446440625;2017-08-31;2017;483102704;"N";59678951;12633609;1;0;1;4
486786642;"US";"201715679778";"A ";2017-08-17;2017;"US201715679778";"15679778";"PI";"  ";0;"N";"N";"Y";2012-09-28;2012;904548045;2017-11-30;2017;486786643;"N";50385068;9470143;195;332;1;5
494906292;"TW";"106126687";"A ";2017-08-08;2017;"TW20170126687";"106126687";"PI";"  ";0;"N";"N";"Y";2016-08-11;2016;904891268;2018-03-16;2018;494906293;"N";59384173;10648651;3;0;2;4
487669543;"US";"201715691616";"A ";2017-08-30;2017;"US201715691616";"15691616";"PI";"  ";0;"N";"N";"Y";2013-12-30;2013;442013007;2017-12-21;2017;487669544;"N";53483255;12618053;3;0;1;2
480273050;"EP";"17177265";"A ";2017-06-21;2017;"EP20170177265";"17177265";"PI";"  ";0;"N";"Y";"N";2016-07-08;2016;488568076;2018-01-10;2018;487163806;"N";59257984;10614265;2;1;1;2
492002701;"US";"201715398958";"A ";2017-01-05;2017;"US201715398958";"15398958";"PI";"  ";0;"N";"N";"Y";2017-01-05;2017;492002701;2018-03-20;2018;492002702;"Y";61600119;12650126;2;0;1;3
488739850;"US";"201715717540";"A ";2017-09-27;2017;"US201715717540";"15717540";"PI";"  ";439783630;"Y";"N";"Y";2013-10-31;2013;904620580;2018-01-18;2018;488739851;"N";52995317;9470143;69;108;1;4
488741608;"US";"201715702860";"A ";2017-09-13;2017;"US201715702860";"15702860";"PI";"  ";469587496;"Y";"N";"Y";2015-03-13;2015;459379801;2018-01-18;2018;488741609;"N";56613102;10336942;6;0;1;2
478809974;"EP";"17172049";"A ";2017-05-19;2017;"EP20170172049";"17172049";"PI";"  ";0;"N";"Y";"N";2016-05-20;2016;483480260;2017-11-22;2017;485152071;"N";59034436;10583327;1;0;1;6
496335645;"US";"201715851612";"A ";2017-12-21;2017;"US201715851612";"15851612";"PI";"  ";0;"N";"N";"Y";2016-12-26;2016;487365305;2018-06-28;2018;496335646;"N";60581366;10951911;4;0;1;4
484487505;"US";"201715444568";"A ";2017-02-28;2017;"US201715444568";"15444568";"PI";"  ";0;"N";"N";"Y";2016-03-31;2016;485021558;2017-10-05;2017;484487506;"N";59961618;10723655;1;0;1;5
492506063;"TW";"106113563";"A ";2017-04-24;2017;"TW20170113563";"106113563";"PI";"  ";457122287;"Y";"N";"Y";2016-06-15;2016;457122287;2018-01-01;2018;492506064;"N";56296441;10885079;2;0;1;6
481258682;"US";"201715466226";"A ";2017-03-22;2017;"US201715466226";"15466226";"PI";"  ";341414994;"Y";"N";"Y";2011-07-13;2011;408894648;2017-07-13;2017;481258683;"N";45768186;8719021;6;10;2;4
492963851;"US";"201715411132";"A ";2017-01-20;2017;"US201715411132";"15411132";"PI";"  ";0;"N";"N";"Y";2016-10-10;2016;485596336;2018-04-12;2018;492963852;"N";60153974;10893193;2;0;1;3
485507619;"KR";"20170098244";"A ";2017-08-02;2017;"KR20170098244";"1020170098244";"PI";"  ";0;"N";"N";"Y";2017-08-02;2017;485507619;2017-08-14;2017;485507620;"Y";60142358;49415836;1;0;1;5
487062565;"US";"201715485349";"A ";2017-04-12;2017;"US201715485349";"15485349";"PI";"  ";445193779;"Y";"N";"Y";2014-04-03;2014;904723731;2017-12-07;2017;487062566;"Y";60482511;9990368;1;0;1;2
483393048;"US";"201715598505";"A ";2017-05-18;2017;"US201715598505";"15598505";"PI";"  ";441067691;"Y";"N";"Y";2013-12-02;2013;903827461;2017-09-07;2017;483393049;"N";53273810;9870000;5;1;4;4
480380667;"US";"201715447420";"A ";2017-03-02;2017;"US201715447420";"15447420";"PI";"  ";0;"N";"N";"Y";2013-01-21;2013;904575636;2017-06-22;2017;480380668;"N";51207616;9552189;9;8;1;5
495751098;"US";"201715620897";"A ";2017-06-13;2017;"US201715620897";"15620897";"PI";"  ";0;"N";"N";"Y";2016-12-13;2016;903836573;2018-06-14;2018;495751099;"N";62489340;10938422;1;0;1;7
488262442;"US";"201715629586";"A ";2017-06-21;2017;"US201715629586";"15629586";"PI";"  ";0;"N";"N";"Y";2016-06-30;2016;904882647;2018-01-04;2018;488262443;"N";60806636;10812674;1;0;1;9
484007936;"EP";"17191900";"A ";2017-09-19;2017;"EP20170191900";"17191900";"PI";"  ";0;"N";"Y";"N";2016-09-19;2016;485596308;2018-03-21;2018;490165502;"N";59968941;10711552;3;0;1;1
488516756;"UY";"37234";"A ";2017-05-08;2017;"UY20170037234";"0001037234";"PI";"  ";0;"N";"N";"Y";2016-05-09;2016;902122905;2017-11-30;2017;488516757;"N";55919764;10569119;3;0;2;18
478347381;"US";"201715415652";"A ";2017-01-25;2017;"US201715415652";"15415652";"PI";"  ";410772477;"Y";"N";"Y";2013-03-08;2013;904568903;2017-05-11;2017;478347382;"Y";53883626;9261395;2;4;1;10
496372352;"KR";"20170157889";"A ";2017-11-24;2017;"KR20170157889";"1020170157889";"PI";"  ";0;"N";"N";"Y";2016-11-24;2016;903761621;2018-06-01;2018;496372353;"N";62195308;10928523;2;0;1;4
496409570;"TW";"106120365";"A ";2017-06-19;2017;"TW20170120365";"106120365";"PI";"  ";0;"N";"N";"Y";2016-07-19;2016;904915118;2018-04-01;2018;496409571;"N";60989586;10831722;4;0;1;4
484483797;"US";"201715475999";"A ";2017-03-31;2017;"US201715475999";"15475999";"PI";"  ";0;"N";"N";"Y";2016-03-31;2016;477298961;2017-10-05;2017;484483798;"N";58452991;10723194;2;1;1;5
489502174;"US";"201715607718";"A ";2017-05-30;2017;"US201715607718";"15607718";"PI";"  ";0;"N";"N";"Y";2016-08-05;2016;486384284;2018-02-08;2018;489502175;"N";60328604;10843492;2;0;1;4
484488341;"US";"201715459454";"A ";2017-03-15;2017;"US201715459454";"15459454";"PI";"  ";0;"N";"N";"Y";2016-04-04;2016;484965942;2017-10-05;2017;484488342;"N";59961838;10723763;2;0;1;1
496655528;"US";"201715858784";"A ";2017-12-29;2017;"US201715858784";"15858784";"PI";"  ";0;"N";"N";"Y";2016-12-30;2016;904912535;2018-07-05;2018;496655529;"N";62710781;10958693;2;0;3;3
481708375;"KR";"20170048038";"A ";2017-04-13;2017;"KR20170048038";"1020170048038";"PI";"  ";0;"N";"N";"Y";2011-09-14;2011;904425665;2017-07-12;2017;481708376;"Y";47883895;9076015;24;12;1;3
492959607;"US";"201715438106";"A ";2017-02-21;2017;"US201715438106";"15438106";"PI";"  ";0;"N";"N";"Y";2016-10-10;2016;485596458;2018-04-12;2018;492959608;"N";60154025;10611962;4;0;1;4
493788990;"US";"201715797043";"A ";2017-10-30;2017;"US201715797043";"15797043";"PI";"  ";0;"N";"N";"Y";2016-10-28;2016;904907460;2018-05-03;2018;493788991;"N";62021595;10906841;1;0;1;5
487671362;"US";"201715696770";"A ";2017-09-06;2017;"US201715696770";"15696770";"PI";"  ";330320488;"Y";"N";"Y";2010-01-15;2010;275400406;2017-12-21;2017;487671363;"N";42028406;8105606;16;51;1;1
495754060;"US";"201715493520";"A ";2017-04-21;2017;"US201715493520";"15493520";"PI";"  ";0;"N";"N";"Y";2016-12-12;2016;485596317;2018-06-14;2018;495754061;"N";60153967;10609528;5;0;1;3
488740690;"US";"201715649399";"A ";2017-07-13;2017;"US201715649399";"15649399";"PI";"  ";0;"N";"N";"Y";2016-07-13;2016;904925920;2018-01-18;2018;488740691;"N";60941653;10825497;1;0;1;1
496188902;"CO";"2017009544";"A ";2017-09-21;2017;"CO20170009544";"NC2017/0009544";"PI";"  ";469339154;"Y";"N";"Y";2015-03-11;2015;471542340;2018-01-05;2018;496188903;"N";56879132;10329870;10;0;1;3
489138949;"US";"201715681303";"A ";2017-08-18;2017;"US201715681303";"15681303";"PI";"  ";416681685;"Y";"N";"Y";2012-09-28;2012;416681685;2018-02-01;2018;489138950;"N";50386394;12748070;6;3;1;3
496335655;"US";"201715417747";"A ";2017-01-27;2017;"US201715417747";"15417747";"PI";"  ";0;"N";"N";"Y";2016-12-22;2016;491833594;2018-06-28;2018;496335656;"N";61568457;10951914;2;0;1;2
474761246;"EP";"17154049";"A ";2017-01-31;2017;"EP20170154049";"17154049";"PI";"  ";0;"N";"Y";"N";2016-06-09;2016;488659138;2017-12-13;2017;485993010;"N";57956152;10474694;4;0;2;4
484474565;"US";"201715398979";"A ";2017-01-05;2017;"US201715398979";"15398979";"PI";"  ";0;"N";"N";"Y";2016-03-31;2016;903839272;2017-10-05;2017;484474566;"N";59959435;10722430;1;0;1;5
484487787;"US";"201715475001";"A ";2017-03-30;2017;"US201715475001";"15475001";"PI";"  ";0;"N";"N";"Y";2016-03-30;2016;904870860;2017-10-05;2017;484487788;"N";59961700;10723685;1;1;1;7
475827669;"KR";"20170012975";"A ";2017-01-26;2017;"KR20170012975";"1020170012975";"PI";"  ";0;"N";"N";"Y";2017-01-26;2017;475827669;2017-02-08;2017;475827670;"Y";58155619;49402266;1;0;1;4
496662352;"US";"201715850111";"A ";2017-12-21;2017;"US201715850111";"15850111";"PI";"  ";0;"N";"N";"Y";2016-12-29;2016;489248504;2018-07-05;2018;496662353;"N";62709812;10957688;2;0;1;3
484700371;"US";"201715464392";"A ";2017-03-21;2017;"US201715464392";"15464392";"PI";"  ";0;"N";"N";"Y";2016-04-07;2016;484965920;2017-10-12;2017;484700372;"N";59999961;10733060;2;0;1;3
484947830;"US";"201715475390";"A ";2017-03-31;2017;"US201715475390";"15475390";"PI";"  ";0;"N";"N";"Y";2016-04-18;2016;483727382;2017-10-19;2017;484947831;"N";59797565;10738144;2;0;1;6
490616498;"TW";"106115946";"A ";2017-05-15;2017;"TW20170115946";"106115946";"PI";"  ";486369498;"Y";"N";"Y";2016-05-17;2016;904880456;2017-12-01;2017;490616499;"Y";60325500;10772080;3;1;2;6
492957131;"US";"201715828220";"A ";2017-11-30;2017;"US201715828220";"15828220";"PI";"  ";17508020;"Y";"N";"Y";2006-01-23;2006;905924898;2018-04-12;2018;492957132;"N";38222685;75019;21;80;1;5
492959285;"US";"201715726605";"A ";2017-10-06;2017;"US201715726605";"15726605";"PI";"  ";0;"N";"N";"Y";2016-10-07;2016;904942001;2018-04-12;2018;492959286;"N";61829680;10892662;1;0;1;5
497496789;"US";"201715839730";"A ";2017-12-12;2017;"US201715839730";"15839730";"PI";"  ";0;"N";"N";"Y";2017-01-24;2017;904955840;2018-07-26;2018;497496790;"N";62905354;10969936;1;0;1;6
482352132;"US";"201715498260";"A ";2017-04-26;2017;"US201715498260";"15498260";"PI";"  ";0;"N";"N";"Y";2013-08-21;2013;904655201;2017-08-10;2017;482352133;"Y";52479939;9763864;4;6;1;2
486009105;"US";"201715656534";"A ";2017-07-21;2017;"US201715656534";"15656534";"PI";"  ";458638718;"Y";"N";"Y";2015-01-23;2015;459377993;2017-11-09;2017;486009106;"N";56417460;12780192;4;0;1;2
482986404;"EP";"17187875";"A ";2017-08-25;2017;"EP20170187875";"17187875";"PI";"  ";0;"N";"Y";"N";2016-12-12;2016;485595933;2018-06-13;2018;494100142;"N";60153824;10683440;5;0;1;1
486577044;"EP";"17203929";"A ";2017-11-27;2017;"EP20170203929";"17203929";"PI";"  ";0;"N";"Y";"N";2016-12-30;2016;494710763;2018-07-04;2018;495069375;"N";60480236;10776877;3;0;1;3
486793521;"US";"201715488266";"A ";2017-04-14;2017;"US201715488266";"15488266";"PI";"  ";0;"N";"N";"Y";2016-02-15;2016;903838307;2017-11-30;2017;486793522;"N";58043930;10487588;2;1;1;2
491645179;"KR";"20170101202";"A ";2017-08-09;2017;"KR20170101202";"1020170101202";"PI";"  ";0;"N";"N";"Y";2016-08-16;2016;491943726;2018-02-26;2018;491645180;"N";59579424;10665848;6;0;1;4
478284999;"EP";"17169247";"A ";2017-05-03;2017;"EP20170169247";"17169247";"PI";"  ";0;"N";"Y";"N";2016-05-10;2016;478624891;2017-11-15;2017;484877802;"N";58669664;10570758;3;0;1;5
474555247;"EP";"17154002";"A ";2017-01-31;2017;"EP20170154002";"17154002";"PI";"  ";0;"N";"Y";"N";2016-06-24;2016;485596240;2017-12-27;2017;486574827;"N";60153940;10469341;6;0;1;3
489150854;"US";"201715730287";"A ";2017-10-11;2017;"US201715730287";"15730287";"PI";"  ";439783776;"Y";"N";"Y";2013-10-31;2013;904620580;2018-02-01;2018;489150855;"Y";52995317;9470143;69;108;1;4
496318353;"US";"201715636435";"A ";2017-06-28;2017;"US201715636435";"15636435";"PI";"  ";0;"N";"N";"Y";2016-12-23;2016;903837777;2018-06-28;2018;496318354;"N";62625480;10949464;1;0;1;5
489564413;"DE";"102017118878";"A ";2017-08-18;2017;"DE201710118878";"102017118878";"PI";"  ";0;"N";"N";"Y";2016-08-22;2016;901609977;2018-02-22;2018;489564414;"N";61082619;10846092;1;0;1;4
496659330;"US";"201715858769";"A ";2017-12-29;2017;"US201715858769";"15858769";"PI";"  ";0;"N";"N";"Y";2016-12-30;2016;904941111;2018-07-05;2018;496659331;"N";62712032;10959602;1;0;7;7
481267282;"US";"201715404395";"A ";2017-01-12;2017;"US201715404395";"15404395";"PI";"  ";0;"N";"N";"Y";2016-01-12;2016;904863595;2017-07-13;2017;481267283;"N";59276001;10641517;1;0;1;4
481533946;"US";"201715478520";"A ";2017-04-04;2017;"US201715478520";"15478520";"PI";"  ";0;"N";"N";"Y";2012-12-27;2012;419645752;2017-07-20;2017;481533947;"N";51018670;12631283;2;6;1;3
497230219;"LV";"170060";"A ";2017-09-19;2017;"LV20170000060";"P-17-60";"PI";"  ";0;"N";"N";"Y";2016-11-16;2016;478255541;2018-07-20;2018;497230220;"N";58641592;10952957;3;0;1;2
490955798;"US";"201715811180";"A ";2017-11-13;2017;"US201715811180";"15811180";"PI";"  ";0;"N";"N";"Y";2015-04-24;2015;470854834;2018-03-08;2018;490955799;"N";61281818;12643210;1;0;1;5
485622141;"US";"201715497483";"A ";2017-04-26;2017;"US201715497483";"15497483";"PI";"  ";0;"N";"N";"Y";2016-04-27;2016;904886795;2017-11-02;2017;485622142;"N";60157900;10752556;1;0;1;1
493557264;"US";"201715726148";"A ";2017-10-05;2017;"US201715726148";"15726148";"PI";"  ";0;"N";"N";"Y";2016-10-21;2016;904923890;2018-04-26;2018;493557265;"N";61971671;10902256;2;0;1;5
483103873;"US";"201715593442";"A ";2017-05-12;2017;"US201715593442";"15593442";"PI";"  ";0;"N";"N";"Y";2015-07-31;2015;474674273;2017-08-31;2017;483103874;"N";57885815;12633626;2;0;2;2
486783923;"US";"201715404975";"A ";2017-01-12;2017;"US201715404975";"15404975";"PI";"  ";0;"N";"N";"Y";2016-05-31;2016;488754214;2017-11-30;2017;486783924;"N";57956151;10474693;4;0;2;4
487819963;"US";"201715419111";"A ";2017-01-30;2017;"US201715419111";"15419111";"PI";"  ";0;"N";"N";"Y";2016-06-24;2016;488889734;2017-12-28;2017;487819964;"N";60675694;10806303;2;0;1;2
487822137;"US";"201715618200";"A ";2017-06-09;2017;"US201715618200";"15618200";"PI";"  ";0;"N";"N";"Y";2016-06-23;2016;457261421;2017-12-28;2017;487822138;"N";56363711;10806504;6;0;1;5
478401385;"US";"201715412467";"A ";2017-01-23;2017;"US201715412467";"15412467";"PI";"  ";448951693;"Y";"N";"Y";2014-07-21;2014;903836686;2017-05-11;2017;478401386;"N";55163380;10101558;2;0;2;2
489217761;"TW";"106105291";"A ";2017-02-17;2017;"TW20170105291";"106105291";"PI";"  ";483477813;"Y";"N";"Y";2016-03-02;2016;483477813;2017-10-01;2017;489217762;"N";59744287;10840937;2;0;1;4
479338887;"US";"201715424966";"A ";2017-02-06;2017;"US201715424966";"15424966";"PI";"  ";0;"N";"N";"Y";2014-08-08;2014;903838425;2017-06-08;2017;479338888;"N";58798307;10116726;1;0;1;6
492369306;"US";"201715457349";"A ";2017-03-13;2017;"US201715457349";"15457349";"PI";"  ";0;"N";"N";"Y";2016-04-04;2016;484966191;2018-03-29;2018;492369307;"N";60040888;10880395;2;0;1;1
481531733;"US";"201715476617";"A ";2017-03-31;2017;"US201715476617";"15476617";"PI";"  ";445843211;"Y";"N";"Y";2014-11-07;2014;904760712;2017-07-20;2017;481531734;"N";54557380;10018400;9;0;1;2
481968838;"US";"201715486690";"A ";2017-04-13;2017;"US201715486690";"15486690";"PI";"  ";451532260;"Y";"N";"Y";2014-10-15;2014;456154322;2017-08-03;2017;481968839;"N";55747008;10185105;4;3;1;1
490948539;"US";"201715431162";"A ";2017-02-13;2017;"US201715431162";"15431162";"PI";"  ";0;"N";"N";"Y";2016-09-08;2016;487364994;2018-03-08;2018;490948540;"N";60581263;10609513;4;0;1;6
485511980;"SI";"201700086";"A ";2017-03-21;2017;"SI20170000086";"201700086";"PI";"  ";0;"N";"N";"Y";2016-03-31;2016;483652642;2017-10-30;2017;485511981;"Y";59773330;10750504;2;0;1;6
482597487;"US";"201715583009";"A ";2017-05-01;2017;"US201715583009";"15583009";"PI";"  ";422772901;"Y";"N";"Y";2013-04-11;2013;422772901;2017-08-17;2017;482597488;"N";59559789;12759156;1;0;1;2
482611893;"US";"201715451716";"A ";2017-03-07;2017;"US201715451716";"15451716";"PI";"  ";0;"N";"N";"Y";2013-05-15;2013;904584520;2017-08-17;2017;482611894;"N";51894346;9671362;3;0;1;6
493464835;"US";"201715473363";"A ";2017-03-29;2017;"US201715473363";"15473363";"PI";"  ";0;"N";"N";"Y";2017-03-29;2017;493464835;2018-04-24;2018;493464836;"Y";61952292;54481364;1;0;6;6
486395468;"US";"201715671187";"A ";2017-08-08;2017;"US201715671187";"15671187";"PI";"  ";421295141;"Y";"N";"Y";2013-02-20;2013;421625889;2017-11-23;2017;486395469;"N";51391604;9584666;5;4;1;2
493745012;"TW";"106115609";"A ";2017-05-11;2017;"TW20170115609";"106115609";"PI";"  ";0;"N";"N";"Y";2016-05-13;2016;902125538;2018-02-16;2018;493745013;"N";55970890;10554484;2;0;1;4
487148925;"US";"201715615507";"A ";2017-06-07;2017;"US201715615507";"15615507";"PI";"  ";0;"N";"N";"Y";2016-06-07;2016;481515749;2017-12-07;2017;487148926;"N";59312357;10791160;2;0;1;14
495195506;"US";"201715830043";"A ";2017-12-04;2017;"US201715830043";"15830043";"PI";"  ";0;"N";"N";"Y";2016-12-06;2016;496040296;2018-06-07;2018;495195507;"N";62243925;10934660;2;0;1;1
487668278;"US";"201715695969";"A ";2017-09-05;2017;"US201715695969";"15695969";"PI";"  ";330320488;"Y";"N";"Y";2010-01-15;2010;275400406;2017-12-21;2017;487668279;"N";42028406;8105606;16;51;1;1
487670686;"US";"201715624796";"A ";2017-06-16;2017;"US201715624796";"15624796";"PI";"  ";0;"N";"N";"Y";2016-06-17;2016;904913705;2017-12-21;2017;487670687;"N";60660211;10800986;1;0;1;5
487812691;"US";"201715633734";"A ";2017-06-26;2017;"US201715633734";"15633734";"PI";"  ";0;"N";"N";"Y";2016-06-28;2016;904913832;2017-12-28;2017;487812692;"N";59653450;10627442;3;0;1;4
483691999;"US";"201715463540";"A ";2017-03-20;2017;"US201715463540";"15463540";"PI";"  ";412936023;"Y";"N";"Y";2013-09-25;2013;412936023;2017-09-14;2017;483692000;"N";59787592;9323682;1;0;1;1
480034409;"US";"201715426457";"A ";2017-02-07;2017;"US201715426457";"15426457";"PI";"  ";449407010;"Y";"N";"Y";2014-08-07;2014;448706174;2017-06-15;2017;480034410;"N";55087238;10115444;5;0;1;3
488265782;"US";"201715691155";"A ";2017-08-30;2017;"US201715691155";"15691155";"PI";"  ";0;"N";"N";"Y";2015-06-30;2015;474986846;2018-01-04;2018;488265783;"N";57684505;10162184;4;1;1;5
491981851;"US";"201715404911";"A ";2017-01-12;2017;"US201715404911";"15404911";"PI";"  ";0;"N";"N";"Y";2017-01-12;2017;491981851;2018-03-20;2018;491981852;"Y";61598496;54478415;1;0;2;2
489221551;"TW";"106101462";"A ";2017-01-17;2017;"TW20170101462";"106101462";"PI";"  ";0;"N";"N";"Y";2016-02-01;2016;480134569;2017-10-16;2017;489221552;"N";59034227;10668260;3;0;1;3
489239701;"TW";"106106111";"A ";2017-02-23;2017;"TW20170106111";"106106111";"PI";"  ";0;"N";"N";"Y";2016-02-23;2016;904876120;2017-11-01;2017;489239702;"N";59631138;10487563;4;0;1;8
496335881;"US";"201715636470";"A ";2017-06-28;2017;"US201715636470";"15636470";"PI";"  ";0;"N";"N";"Y";2016-12-23;2016;903837114;2018-06-28;2018;496335882;"N";62629788;10951952;1;0;1;5
489497273;"US";"201715657945";"A ";2017-07-24;2017;"US201715657945";"15657945";"PI";"  ";0;"N";"N";"Y";2016-08-05;2016;904892544;2018-02-08;2018;489497274;"N";61069195;10842923;2;0;1;1
496655208;"US";"201715857398";"A ";2017-12-28;2017;"US201715857398";"15857398";"PI";"  ";0;"N";"N";"Y";2016-12-29;2016;493619395;2018-07-05;2018;496655209;"N";62709634;10957521;2;0;1;5
489925262;"US";"201715789504";"A ";2017-10-20;2017;"US201715789504";"15789504";"PI";"  ";0;"N";"N";"Y";2014-03-14;2014;904676631;2018-02-15;2018;489925263;"N";54070541;9966345;13;2;1;2
490955856;"US";"201715659387";"A ";2017-07-25;2017;"US201715659387";"15659387";"PI";"  ";423216129;"Y";"N";"Y";2013-04-25;2013;904596050;2018-03-08;2018;490955857;"N";51790940;9655675;5;1;1;3
486252364;"US";"201715433550";"A ";2017-02-15;2017;"US201715433550";"15433550";"PI";"  ";0;"N";"N";"Y";2016-05-16;2016;476722084;2017-11-16;2017;486252365;"Y";58228547;10495047;4;5;1;2
483147656;"EP";"17188372";"A ";2017-08-29;2017;"EP20170188372";"17188372";"PI";"  ";0;"N";"Y";"N";2016-08-31;2016;477291735;2018-03-07;2018;489257013;"N";58451973;10689308;2;0;1;1
493794649;"US";"201715857348";"A ";2017-12-28;2017;"US201715857348";"15857348";"PI";"  ";0;"N";"N";"Y";2016-05-16;2016;476722084;2018-05-03;2018;493794650;"N";58228547;10495047;4;5;1;2
494901851;"TW";"106116802";"A ";2017-05-22;2017;"TW20170116802";"106116802";"PI";"  ";0;"N";"N";"Y";2016-05-24;2016;904922477;2018-03-16;2018;494901852;"N";59062074;10606576;4;0;1;6
494916942;"US";"201715793482";"A ";2017-10-25;2017;"US201715793482";"15793482";"PI";"  ";0;"N";"N";"Y";2016-11-25;2016;493092383;2018-05-31;2018;494916943;"Y";60673079;10776434;5;0;1;4
483392751;"US";"201715603226";"A ";2017-05-23;2017;"US201715603226";"15603226";"PI";"  ";0;"N";"N";"Y";2001-05-01;2001;905134837;2017-09-07;2017;483392752;"N";32867925;3496143;16;74;2;5
